,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
172,NeuralNetTorch_r185_BAG_L1,,0.8964401294498382,accuracy,,0.24730658531188965,35.377482652664185,,0.24730658531188965,35.377482652664185,1,False,78
173,LightGBM_r188_BAG_L1,,0.8932038834951457,accuracy,,0.010604143142700195,3.3690993785858154,,0.010604143142700195,3.3690993785858154,1,False,27
174,LightGBMXT_BAG_L1,,0.8932038834951457,accuracy,,0.026268959045410156,3.259429454803467,,0.026268959045410156,3.259429454803467,1,False,4
175,NeuralNetFastAI_r138_BAG_L1,,0.8932038834951457,accuracy,,0.10965561866760254,14.579254150390625,,0.10965561866760254,14.579254150390625,1,False,86
176,NeuralNetFastAI_r172_BAG_L1,,0.8932038834951457,accuracy,,0.15206527709960938,15.720454692840576,,0.15206527709960938,15.720454692840576,1,False,88
177,NeuralNetTorch_r41_BAG_L1,,0.8932038834951457,accuracy,,0.21774959564208984,21.657254934310913,,0.21774959564208984,21.657254934310913,1,False,48
178,NeuralNetTorch_r31_BAG_L1,,0.8932038834951457,accuracy,,0.21822237968444824,20.97670340538025,,0.21822237968444824,20.97670340538025,1,False,65
179,CatBoost_r177_BAG_L1,,0.889967637540453,accuracy,,0.013242721557617188,26.45476007461548,,0.013242721557617188,26.45476007461548,1,False,14
180,LightGBM_r131_BAG_L1,,0.889967637540453,accuracy,,0.01722550392150879,4.494273900985718,,0.01722550392150879,4.494273900985718,1,False,16
181,LightGBM_r161_BAG_L1,,0.8867313915857605,accuracy,,0.0201873779296875,3.925644636154175,,0.0201873779296875,3.925644636154175,1,False,40
182,CatBoost_r9_BAG_L1,,0.8867313915857605,accuracy,,0.02082347869873047,61.823872327804565,,0.02082347869873047,61.823872327804565,1,False,18
183,XGBoost_r33_BAG_L1,,0.8867313915857605,accuracy,,0.03692007064819336,6.785562038421631,,0.03692007064819336,6.785562038421631,1,False,21
184,XGBoost_r22_BAG_L1,,0.8867313915857605,accuracy,,0.0381922721862793,4.101745843887329,,0.0381922721862793,4.101745843887329,1,False,83
185,NeuralNetFastAI_r69_BAG_L1,,0.8867313915857605,accuracy,,0.08756256103515625,11.610723495483398,,0.08756256103515625,11.610723495483398,1,False,84
186,NeuralNetFastAI_r102_BAG_L1,,0.8867313915857605,accuracy,,0.19442510604858398,15.170401334762573,,0.19442510604858398,15.170401334762573,1,False,24
187,CatBoost_r70_BAG_L1,,0.883495145631068,accuracy,,0.007504940032958984,25.28902268409729,,0.007504940032958984,25.28902268409729,1,False,42
188,CatBoost_r5_BAG_L1,,0.883495145631068,accuracy,,0.02404475212097168,13.938421487808228,,0.02404475212097168,13.938421487808228,1,False,71
189,XGBoost_r31_BAG_L1,,0.883495145631068,accuracy,,0.0396733283996582,6.273432970046997,,0.0396733283996582,6.273432970046997,1,False,77
190,XGBoost_BAG_L1,,0.883495145631068,accuracy,,0.04128909111022949,4.524838924407959,,0.04128909111022949,4.524838924407959,1,False,11
191,NeuralNetFastAI_r103_BAG_L1,,0.883495145631068,accuracy,,0.0975341796875,11.074466705322266,,0.0975341796875,11.074466705322266,1,False,38
192,NeuralNetTorch_BAG_L1,,0.883495145631068,accuracy,,0.21196818351745605,24.93441939353943,,0.21196818351745605,24.93441939353943,1,False,12
193,NeuralNetTorch_r143_BAG_L1,,0.883495145631068,accuracy,,0.21805286407470703,28.0292809009552,,0.21805286407470703,28.0292809009552,1,False,62
194,NeuralNetTorch_r14_BAG_L1,,0.883495145631068,accuracy,,0.23716378211975098,20.39339804649353,,0.23716378211975098,20.39339804649353,1,False,39
195,CatBoost_r167_BAG_L1,,0.8802588996763754,accuracy,,0.01802206039428711,51.730368852615356,,0.01802206039428711,51.730368852615356,1,False,46
196,CatBoost_r86_BAG_L1,,0.8802588996763754,accuracy,,0.0194704532623291,81.49800992012024,,0.0194704532623291,81.49800992012024,1,False,52
197,CatBoost_r128_BAG_L1,,0.8802588996763754,accuracy,,0.03164410591125488,54.80202794075012,,0.03164410591125488,54.80202794075012,1,False,63
198,LightGBM_r196_BAG_L1,,0.8802588996763754,accuracy,,0.03364872932434082,4.137869358062744,,0.03364872932434082,4.137869358062744,1,False,44
199,NeuralNetFastAI_r11_BAG_L1,,0.8802588996763754,accuracy,,0.14585018157958984,13.040032148361206,,0.14585018157958984,13.040032148361206,1,False,34
200,NeuralNetTorch_r158_BAG_L1,,0.8802588996763754,accuracy,,0.20250439643859863,36.49620079994202,,0.20250439643859863,36.49620079994202,1,False,51
201,CatBoost_r60_BAG_L1,,0.8770226537216829,accuracy,,0.021490812301635742,20.64423680305481,,0.021490812301635742,20.64423680305481,1,False,80
202,LightGBM_r135_BAG_L1,,0.8770226537216829,accuracy,,0.026073932647705078,2.921264171600342,,0.026073932647705078,2.921264171600342,1,False,82
203,LightGBM_r143_BAG_L1,,0.8770226537216829,accuracy,,0.026209592819213867,4.310190439224243,,0.026209592819213867,4.310190439224243,1,False,57
204,CatBoost_r49_BAG_L1,,0.8770226537216829,accuracy,,0.027747631072998047,13.343377590179443,,0.027747631072998047,13.343377590179443,1,False,55
205,NeuralNetTorch_r30_BAG_L1,,0.8770226537216829,accuracy,,0.24945712089538574,28.592044830322266,,0.24945712089538574,28.592044830322266,1,False,30
206,NeuralNetTorch_r197_BAG_L1,,0.8770226537216829,accuracy,,0.25748729705810547,20.189411640167236,,0.25748729705810547,20.189411640167236,1,False,54
207,CatBoost_r50_BAG_L1,,0.8737864077669902,accuracy,,0.014852285385131836,11.290451288223267,,0.014852285385131836,11.290451288223267,1,False,33
208,CatBoost_BAG_L1,,0.8737864077669902,accuracy,,0.019544601440429688,28.29082417488098,,0.019544601440429688,28.29082417488098,1,False,8
209,CatBoost_r143_BAG_L1,,0.8737864077669902,accuracy,,0.029247045516967773,41.68120861053467,,0.029247045516967773,41.68120861053467,1,False,74
210,CatBoost_r69_BAG_L1,,0.8705501618122977,accuracy,,0.020416736602783203,14.646969318389893,,0.020416736602783203,14.646969318389893,1,False,37
211,CatBoost_r6_BAG_L1,,0.8705501618122977,accuracy,,0.021796464920043945,12.186646461486816,,0.021796464920043945,12.186646461486816,1,False,85
212,CatBoost_r137_BAG_L1,,0.8673139158576052,accuracy,,0.015468597412109375,10.668142318725586,,0.015468597412109375,10.668142318725586,1,False,23
213,LightGBM_r94_BAG_L1,,0.8673139158576052,accuracy,,0.03926396369934082,4.0750157833099365,,0.03926396369934082,4.0750157833099365,1,False,61
214,NeuralNetTorch_r87_BAG_L1,,0.8673139158576052,accuracy,,0.21395659446716309,24.579528093338013,,0.21395659446716309,24.579528093338013,1,False,72
215,NeuralNetTorch_r22_BAG_L1,,0.8673139158576052,accuracy,,0.2656247615814209,24.479944705963135,,0.2656247615814209,24.479944705963135,1,False,20
216,CatBoost_r180_BAG_L1,,0.86084142394822,accuracy,,0.023426532745361328,13.479490756988525,,0.023426532745361328,13.479490756988525,1,False,89
217,LightGBM_r30_BAG_L1,,0.86084142394822,accuracy,,0.026842594146728516,3.967471122741699,,0.026842594146728516,3.967471122741699,1,False,69
218,CatBoost_r13_BAG_L1,,0.8543689320388349,accuracy,,0.01924753189086914,100.01240634918213,,0.01924753189086914,100.01240634918213,1,False,25
219,NeuralNetFastAI_r37_BAG_L1,,0.8511326860841424,accuracy,,0.16303038597106934,17.298418045043945,,0.16303038597106934,17.298418045043945,1,False,53
220,NeuralNetFastAI_r88_BAG_L1,,0.8478964401294499,accuracy,,0.1187739372253418,15.832797527313232,,0.1187739372253418,15.832797527313232,1,False,68
221,NeuralNetFastAI_r65_BAG_L1,,0.8446601941747572,accuracy,,0.17121624946594238,15.594439506530762,,0.17121624946594238,15.594439506530762,1,False,67
222,NeuralNetFastAI_r160_BAG_L1,,0.8414239482200647,accuracy,,0.11820745468139648,11.99520468711853,,0.11820745468139648,11.99520468711853,1,False,79
223,NeuralNetFastAI_r111_BAG_L1,,0.8381877022653722,accuracy,,0.13396954536437988,13.778673887252808,,0.13396954536437988,13.778673887252808,1,False,64
224,NeuralNetFastAI_r143_BAG_L1,,0.8122977346278317,accuracy,,0.17064714431762695,15.670233011245728,,0.17064714431762695,15.670233011245728,1,False,41
225,LightGBM_r96_BAG_L1,,0.7961165048543689,accuracy,,0.005193948745727539,2.370769739151001,,0.005193948745727539,2.370769739151001,1,False,19
